hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1436259601,false,1,0,43,2
1131050515,1436259545,false,2,0,4,0
1101020018,1436259600,false,1,0,7,5
0439010518,1436256303,false,2,0,9,0
0601160016,,false,3,0,15,1
1142120001,1436259602,false,1,0,51,0
0936060016,1435961720,false,2,0,0,0
1101150011,1436259000,false,3,0,29,1
0401180014,1436256303,false,1,0,54,0
1302050014,1436259596,true,4,18,80,0
1145010010,1436258340,false,0,0,22,0
1317040011,1436259602,false,3,0,8,0
0936050029,1436259600,false,0,0,2,0
1131010011,1436259600,false,7,32,63,0
1137010024,1436259597,false,0,0,26,0
1301200010,1436259540,false,3,0,29,1
1331040513,1436259601,false,3,0,22,2
0617060018,1436259602,false,3,0,46,1
1536030075,1436259600,false,1,0,1,0
0943030019,1436259600,true,0,0,9,0
0421040011,1436259603,false,5,0,20,2
0501110514,,false,1,0,5,3
1111060015,1436259602,false,0,0,21,1
1132070011,1436259602,false,2,0,100,2
1140010510,1436259602,false,0,10,23,0
1142100017,1436259602,false,1,0,114,7
0937010019,1436259604,false,0,0,11,0
1141090512,,false,0,0,18,0
1105050012,,false,0,0,8,0
1141310019,,false,1,0,59,0
1122010012,1436259575,false,6,0,17,1
0602030026,1436259300,true,2,15,53,0
1434020015,1436259515,false,2,0,0,0
1131100010,1436259600,false,2,0,26,0
1101100011,1436259720,false,4,0,33,0
