hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437788403,false,3,0,64,0
1434020015,1437788253,false,1,0,4,0
0601160016,,false,3,0,27,0
0401180014,1437786302,false,1,0,94,2
1101020018,1437789600,false,1,0,9,1
1131010011,1437788400,true,4,36,68,2
1145010010,1437787080,false,2,0,18,0
0936060016,1437788400,false,0,0,2,0
1301200010,1437788340,false,4,0,18,0
1142120001,1437788408,false,3,0,46,0
1131050515,1437788344,false,1,0,0,0
0602030026,1437788100,false,0,0,41,0
1122010012,1437788393,false,6,0,12,4
1317040011,1437788408,false,2,0,12,0
0439010518,1437786302,false,0,0,15,0
1302050014,1437788397,false,4,2,50,0
0501110514,,false,1,0,3,0
1331040513,1437788407,false,4,0,13,0
0617060018,1437788409,false,1,0,40,2
1137010024,1437788406,false,0,0,46,0
1536030075,1437788400,false,3,0,5,0
0943030019,1437788400,true,0,0,4,0
0421040011,1437788409,false,2,0,29,2
1132070011,1437788408,false,3,0,114,0
0936050029,1437788400,false,0,0,5,0
1101150011,1437787800,false,2,9,34,0
1142100017,1437788408,false,1,0,100,2
1140010510,1437788408,false,0,0,4,0
0937010019,1437788410,false,0,0,17,0
1111060015,1437788407,false,1,0,9,0
1105050012,,false,1,0,1,0
1141310019,,false,2,0,59,0
1141090512,,false,2,0,13,0
1101100011,1437788520,false,2,0,35,0
