hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431872401,false,4,0,36,5
1131050515,1431872344,false,1,0,3,2
0601160016,,false,5,0,24,1
1101020018,1431873000,false,1,0,5,3
1145010010,1431871740,true,0,0,30,1
0936060016,1431872264,false,3,0,2,0
1101150011,1431871800,true,6,18,29,0
1142120001,1431872402,false,5,0,36,0
1434020015,1431872375,false,3,0,9,0
0401180014,1431871509,true,13,15,100,3
1302050014,1431872405,true,3,20,58,3
0501110514,,false,1,0,3,1
0439010518,1431871509,false,0,0,16,0
1122010012,1431872369,null,4,0,20,1
1317040011,1431872402,false,9,0,13,1
1301200010,1431872400,false,10,0,29,0
0617060018,1431872402,false,2,0,27,2
1137010024,1431872399,false,0,0,30,1
0943030019,1431872400,false,0,0,4,0
0936050029,1431872340,false,1,0,5,0
1331040513,1431872402,false,7,5,11,1
1536030075,1431872400,false,0,0,5,0
0421040011,1431872403,true,5,0,26,2
1111060015,1431872402,false,2,0,28,0
1132070011,1431872402,true,9,51,198,1
0602030026,1431872100,true,4,13,36,1
1142100017,1431872402,true,3,120,104,1
1140010510,1431872402,false,0,0,16,1
1131010011,1431872400,false,6,33,51,0
0937010019,1431872413,false,0,0,10,0
1141310019,,false,12,0,25,4
1141090512,,false,7,0,9,0
1105050012,,false,1,0,0,0
1101100011,1431872520,false,1,50,37,0
