hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428999602,false,2,0,33,1
0501110514,,false,2,0,19,1
0601160016,,false,5,0,14,1
0617060018,1428999603,false,2,0,42,1
1434020015,1428999435,false,3,0,1,0
0936060016,1428999425,false,0,0,2,0
1145010010,1428997740,false,0,0,18,0
1101020018,1429000200,false,2,0,2,0
1131050515,1428999544,false,1,0,3,0
0401180014,1428998710,false,1,5,87,3
1331040513,1428999602,false,7,2,15,1
1142120001,1428999604,false,3,0,44,0
1101150011,1428999000,false,5,3,33,0
1122010012,1428999583,false,3,0,23,1
1317040011,1428999604,false,5,0,14,0
1302050014,1428999601,false,3,0,45,3
0943030019,1428999600,false,0,0,6,0
0439010518,1428998713,false,2,0,10,0
1111060015,1428999603,false,1,24,20,0
0936050029,1428999600,false,0,0,1,1
1132070011,1428999604,true,1,61,175,0
0602030026,1428999300,true,1,4,46,1
1142100017,1428999604,false,3,0,116,5
1140010510,1428999604,false,0,0,6,0
0421040011,1428999606,false,3,0,18,0
1301200010,1428999600,false,6,0,35,0
1536030075,1428999600,false,1,0,4,0
1131010011,1428999600,false,6,25,54,1
1137010024,1428999598,false,0,0,29,1
1141310019,,false,3,0,49,0
1141090512,,false,1,0,10,0
1105050012,,false,0,0,2,0
0937010019,1428999616,false,0,0,12,0
1101100011,1428999720,false,5,42,42,1
