hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429357201,false,1,0,11,0
1131050515,1429357142,false,2,0,3,0
1101020018,1429358400,false,1,0,4,1
1142120001,1429357201,false,5,0,20,0
0601160016,,false,0,0,14,1
1101150011,1429356600,false,2,0,13,0
0439010518,1429355109,false,1,0,7,0
0936060016,1429357130,false,2,0,0,1
1434020015,1429357097,false,4,0,1,0
0401180014,1429355108,false,5,0,92,2
1145010010,1429355940,false,0,0,18,1
1302050014,1429357193,false,3,0,28,2
1122010012,1429357196,false,8,0,14,0
1317040011,1429357202,false,4,0,2,0
1536030075,1429357200,false,0,0,3,0
1301200010,1429357200,false,3,0,20,0
0936050029,1429357200,false,0,0,0,0
0501110514,,false,3,0,3,0
1331040513,1429357201,false,5,0,1,0
1137010024,1429357200,false,0,0,3,1
0943030019,1429357200,false,2,0,0,0
1131010011,1429357200,false,10,26,29,0
0617060018,1429357202,false,2,0,39,3
0421040011,1429357202,false,7,0,19,2
1132070011,1429357202,false,1,0,128,2
1142100017,1429357202,false,3,0,70,3
0602030026,1429356900,true,1,12,67,1
1140010510,1429357202,false,1,0,7,0
1111060015,1429357202,false,0,0,1,0
0937010019,1429357207,false,0,0,6,0
1105050012,,false,0,0,1,0
1141310019,,false,4,0,18,2
1141090512,,false,3,0,4,0
1101100011,1429357380,false,4,50,35,0
