hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439820002,false,0,0,0,0
1434020015,1439819911,false,0,0,1,0
1101020018,1439820000,true,0,7,18,2
0601160016,,false,4,0,10,0
1101150011,1439819400,true,6,12,40,0
0936060016,1439820000,false,4,0,0,0
1145010010,1439819340,false,0,0,9,0
1122010012,1439819961,false,5,0,21,3
0401180014,1439816702,false,3,0,63,1
0439010518,1439816702,false,2,0,6,0
0602030026,1439819700,true,1,14,44,2
1142120001,1439820008,true,7,1,58,0
1301200010,1439820000,false,1,0,9,2
0501110514,,false,3,0,8,2
1317040011,1439820008,false,1,0,18,0
1302050014,1439820001,true,0,16,65,0
1131010011,1439820000,true,8,42,64,0
0936050029,1439820000,false,1,0,2,0
1536030075,1439820000,false,0,0,3,0
1331040513,1439820007,false,12,9,9,0
1131050515,1439820007,false,2,0,1,0
1137010024,1439820003,false,0,0,15,0
0943030019,1439820000,true,0,0,1,0
0617060018,1439820008,false,2,0,39,2
1111060015,1439820007,false,2,41,17,2
1132070011,1439820008,false,0,0,109,1
0937010019,1439820009,false,0,0,5,0
1142100017,1439820008,false,2,0,91,2
1140010510,1439820008,false,0,0,10,0
1141090512,,false,0,0,2,0
1141310019,,false,13,0,19,1
1105050012,,false,0,0,2,0
0421040011,1439820024,true,0,2,35,1
1101100011,1439820120,false,2,0,25,0
