hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435732802,false,1,0,38,6
0617060018,1435732802,true,0,0,0,0
1131050515,1435732744,false,2,0,6,0
0601160016,,false,4,0,22,0
1101020018,1435734000,false,1,0,5,1
0439010518,1435730704,false,0,0,16,2
0936060016,1435732698,false,2,0,1,0
0401180014,1435730703,false,6,0,66,2
0602030026,1435732500,true,3,30,56,1
1145010010,1435731540,true,1,0,31,1
1434020015,1435732653,false,4,0,4,0
1142120001,1435732803,true,2,7,68,0
0936050029,1435732800,false,0,0,5,0
1536030075,1435732800,false,1,0,2,0
1301200010,1435732800,false,1,0,2,0
1137010024,1435732796,false,0,0,31,1
1302050014,1435732787,true,3,35,89,4
1331040513,1435732802,false,6,2,14,1
1101150011,1435732200,false,6,7,28,1
0421040011,1435732804,true,1,8,31,0
1317040011,1435732804,false,0,0,2,0
1131010011,1435732800,false,5,44,65,0
1111060015,1435732802,false,0,0,24,1
1131100010,1435732800,false,0,0,15,0
1132070011,1435732802,false,2,0,108,2
0501110514,,false,1,0,15,4
1142100017,1435732802,false,1,0,141,3
0943030019,1435732800,true,0,0,6,1
1140010510,1435732802,true,1,16,41,0
0937010019,1435732807,false,0,0,9,1
1105050012,,false,0,0,3,0
1141090512,,false,3,0,18,0
1141310019,,false,8,0,38,1
1122010012,1435732713,false,2,0,28,0
1101100011,1435732920,false,2,0,30,0
