hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430434802,false,0,0,40,0
1131050515,1430434750,false,1,0,5,0
1101020018,1430434800,false,1,0,11,4
0601160016,,false,2,0,29,0
1434020015,1430434758,false,1,0,5,0
1145010010,1430434140,true,0,0,22,0
0501110514,,false,1,0,1,1
0439010518,1430431513,false,0,0,21,0
1122010012,1430434756,false,1,0,18,0
1317040011,1430434802,false,0,0,0,0
1142120001,1430434802,false,2,0,53,0
0401180014,1430431512,true,0,5,112,10
1302050014,1430434799,false,1,0,55,0
1101150011,1430434200,true,0,9,37,0
0936060016,1430434601,false,1,0,1,0
1137010024,1430434794,false,0,0,42,0
0617060018,1430434802,false,1,0,51,2
1331040513,1430434802,false,0,0,21,0
1301200010,1430434740,false,0,0,1,0
1131010011,1430434800,true,3,29,63,1
0421040011,1430434803,true,1,0,39,3
0936050029,1430434800,false,0,0,3,0
1536030075,1430434800,false,0,0,2,0
0943030019,1430434800,false,0,0,0,0
1132070011,1430434802,false,1,0,127,2
0602030026,1430434500,false,0,0,42,1
1111060015,1430434802,false,0,0,31,0
1142100017,1430434802,true,0,95,105,3
1140010510,1430434802,false,0,0,14,0
0937010019,1430434805,false,0,0,17,0
1141090512,,false,1,0,6,0
1141310019,,false,0,0,53,0
1105050012,,false,0,0,0,0
1101100011,1430434920,false,0,28,35,0
