hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1433976002,false,0,0,65,2
0601160016,,false,1,0,39,0
1142120001,1433976002,false,3,0,63,0
1101150011,1433975400,true,0,6,29,0
1101020018,1433977200,false,0,0,6,2
0936060016,1433975826,false,1,0,1,0
1145010010,1433974740,false,0,0,37,0
1434020015,1433975853,false,0,0,10,0
0501110514,,false,0,0,5,4
1536030075,1433976000,false,0,0,5,0
0936050029,1433976000,false,1,0,3,1
1301200010,1433976000,false,1,0,25,2
1122010012,1433975996,false,3,0,19,1
1331040513,1433976002,false,0,1,23,1
1137010024,1433975994,false,0,0,51,1
0617060018,1433976002,false,0,0,46,1
0421040011,1433976003,false,0,0,36,3
1131010011,1433976000,false,1,30,74,0
1131050515,1433976002,false,2,0,9,0
1302050014,1433975987,true,2,36,104,1
1132070011,1433976002,true,0,6,201,1
1111060015,1433976002,false,3,0,23,0
0943030019,1433976000,false,1,0,12,0
0602030026,1433975700,true,0,13,55,0
1140010510,1433976002,false,0,0,23,0
1142100017,1433976002,true,3,102,137,1
0937010019,1433976005,false,0,0,7,0
1317040011,1433976006,false,0,0,3,0
1105050012,,false,0,0,17,0
1141310019,,false,7,0,45,0
1141090512,,false,1,0,26,0
0439010518,1433973912,false,0,0,20,0
0401180014,1433973911,false,0,32,134,7
1101100011,1433976120,false,3,0,36,0
