hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437332402,false,0,0,40,0
1101020018,1437332400,false,0,0,10,4
0601160016,,false,1,0,18,0
1101150011,1437331800,false,0,0,25,0
1301200010,1437332340,false,2,0,35,0
0936060016,1437332400,false,0,0,0,0
1434020015,1437332312,false,1,0,2,0
0401180014,1437329103,false,1,0,73,3
1122010012,1437332321,false,2,0,28,1
0439010518,1437329103,false,0,0,25,0
1317040011,1437332408,false,0,0,5,0
1142120001,1437332408,false,1,0,37,0
1131010011,1437332400,false,2,32,61,0
0602030026,1437332100,false,2,0,49,0
1145010010,1437331740,false,0,0,39,0
0936050029,1437332400,false,1,0,0,0
0943030019,1437332400,true,0,0,0,0
1331040513,1437332407,false,0,0,6,0
1131050515,1437332349,false,0,0,13,1
0501110514,,false,0,0,2,1
1536030075,1437332400,false,1,0,11,0
0617060018,1437332409,false,0,0,26,1
0421040011,1437332409,false,1,0,27,6
1111060015,1437332407,false,0,0,16,1
1132070011,1437332408,true,5,8,149,4
1302050014,1437332402,false,0,0,61,0
1105050012,,false,0,0,3,0
1141310019,,false,0,0,6,0
1141090512,,false,1,0,11,0
1140010510,1437332408,false,1,0,18,0
1142100017,1437332408,false,0,0,111,6
0937010019,1437332410,false,0,0,11,1
1137010024,1437332436,false,0,0,32,0
1101100011,1437332520,false,2,0,27,0
