hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429876802,false,2,0,25,2
1131050515,1429876742,false,2,0,2,0
1101020018,1429876800,false,0,1,14,5
1142120001,1429876802,false,1,0,25,0
0601160016,,false,3,0,22,2
0439010518,1429873508,false,1,0,18,0
1434020015,1429876755,false,0,0,0,0
1145010010,1429876140,false,0,0,13,0
0401180014,1429873507,true,2,8,92,4
0936060016,1429876622,false,3,0,1,0
1317040011,1429876802,false,3,0,11,0
1122010012,1429876748,false,9,0,21,4
0936050029,1429876800,false,0,0,3,0
1302050014,1429876803,false,5,0,29,1
1101150011,1429876200,true,3,0,26,0
1301200010,1429876800,false,5,0,20,0
1137010024,1429876791,false,0,0,21,0
0501110514,,false,0,0,7,1
1536030075,1429876800,false,0,0,0,0
0617060018,1429876803,false,0,0,49,3
1331040513,1429876802,false,2,0,5,0
0421040011,1429876803,false,4,0,19,3
0943030019,1429876800,false,1,0,3,0
1131010011,1429876800,false,7,27,48,3
1111060015,1429876802,false,0,0,35,0
1132070011,1429876802,false,8,0,139,2
1142100017,1429876802,false,2,0,120,1
0602030026,1429876500,false,1,0,43,1
1140010510,1429876802,false,1,0,9,0
0937010019,1429876804,false,0,0,0,0
1141310019,,false,5,0,23,0
1105050012,,false,0,0,0,0
1141090512,,false,6,0,4,0
1101100011,1429876920,false,0,32,31,0
