hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429294802,false,1,0,23,1
1101020018,1429295400,false,0,0,2,0
0601160016,,false,2,0,25,0
0936060016,1429294766,false,0,0,1,0
1101150011,1429294200,false,1,0,17,0
0439010518,1429293910,false,1,0,16,0
1317040011,1429294802,false,1,0,3,0
0401180014,1429293910,false,1,0,81,1
1142120001,1429294802,false,0,0,40,0
1145010010,1429292940,false,0,0,26,0
1434020015,1429294638,false,0,0,2,0
1301200010,1429294800,false,1,0,34,0
1131050515,1429294744,false,1,0,4,0
1302050014,1429294792,false,2,0,49,4
0501110514,,false,0,0,1,1
1331040513,1429294802,false,1,0,8,0
1137010024,1429294791,false,0,0,27,0
1536030075,1429294800,false,1,0,6,0
1131010011,1429294800,false,6,25,44,1
0617060018,1429294803,false,2,0,47,2
0943030019,1429294800,false,0,0,3,0
0936050029,1429294800,false,1,0,0,0
0421040011,1429294803,false,2,0,25,2
1111060015,1429294803,false,0,0,17,1
1132070011,1429294803,false,2,0,148,1
1142100017,1429294803,false,1,0,118,2
0602030026,1429294500,true,0,16,65,1
1140010510,1429294803,false,1,0,16,0
0937010019,1429294804,false,0,0,9,0
1141310019,,false,3,0,39,5
1141090512,,false,1,0,11,0
1105050012,,false,0,0,0,0
1122010012,1429294767,false,5,0,30,0
1101100011,1429294920,false,2,27,37,0
