hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1435486743,false,5,0,4,2
1317050017,1435486802,false,2,0,28,0
0601160016,,false,3,0,22,1
1101150011,1435486200,false,1,2,29,0
1142120001,1435486802,false,6,0,50,0
0439010518,1435485902,false,1,0,15,0
1101020018,1435487400,false,2,0,15,4
0936060016,1435486671,false,3,0,2,2
1145010010,1435484940,true,1,0,24,1
1302050014,1435486780,true,3,14,68,1
0401180014,1435485902,false,3,0,61,1
1317040011,1435486802,false,13,0,9,1
1536030075,1435486800,false,1,0,1,0
1434020015,1435486774,false,0,0,1,1
0936050029,1435486800,false,2,0,1,0
1137010024,1435486799,false,0,0,41,0
1331040513,1435486802,false,6,0,8,1
0617060018,1435486803,false,0,0,32,3
1301200010,1435486740,false,5,0,19,2
0943030019,1435486800,false,2,0,8,1
0421040011,1435486803,true,4,0,21,3
1131100010,1435486800,false,1,0,11,0
0501110514,,false,2,0,3,0
1132070011,1435486802,false,3,0,130,2
1111060015,1435486802,false,1,0,23,3
1131010011,1435486800,true,2,34,68,1
0602030026,1435486620,true,2,22,48,0
1142100017,1435486803,false,4,0,106,5
1140010510,1435486802,true,1,0,28,0
0937010019,1435486804,false,0,0,7,0
1122010012,1435486783,false,13,0,33,5
1141090512,,false,5,0,3,0
1141310019,,false,3,0,26,3
1105050012,,false,1,0,6,0
1101100011,1435486920,false,2,0,33,0
