hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429341601,false,2,0,10,0
0936060016,1429341450,false,3,0,0,0
1142120001,1429341602,false,1,0,22,0
1101020018,1429342200,false,2,0,4,1
0601160016,,false,2,0,12,0
1434020015,1429341437,false,4,0,0,0
1145010010,1429339740,false,1,0,15,0
1317040011,1429341602,false,1,0,0,0
1101150011,1429341000,false,4,0,8,0
0439010518,1429340707,false,0,0,7,1
0401180014,1429340707,false,3,0,86,1
1122010012,1429341581,false,15,0,12,6
0501110514,,false,0,0,5,1
1301200010,1429341600,false,3,0,17,0
0936050029,1429341600,false,0,0,0,0
1137010024,1429341601,false,0,0,3,0
0617060018,1429341602,false,7,0,37,4
1331040513,1429341602,false,5,0,2,1
0943030019,1429341600,false,0,0,1,0
1536030075,1429341600,false,0,0,5,0
0421040011,1429341603,true,4,0,24,1
1131010011,1429341600,false,8,24,32,0
1132070011,1429341602,false,1,0,122,2
1111060015,1429341602,false,4,0,2,0
1302050014,1429341593,false,2,0,26,5
0602030026,1429341300,true,1,4,58,0
1142100017,1429341602,false,0,0,67,2
1140010510,1429341602,false,0,0,7,0
0937010019,1429341603,false,0,0,10,0
1141090512,,false,3,0,3,0
1105050012,,false,1,0,1,0
1141310019,,false,3,0,10,0
1131050515,1429341622,true,0,0,0,0
1101100011,1429341780,false,5,56,39,1
