hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439143201,false,0,0,0,0
0601160016,,false,0,0,18,0
0401180014,1439139905,false,1,10,90,1
0439010518,1439139905,false,1,0,22,0
0936060016,1439143200,false,1,0,0,0
1434020015,1439143113,false,1,0,4,0
1101150011,1439142600,false,6,15,38,0
1301200010,1439143140,false,1,0,10,1
1142120001,1439143207,false,3,0,52,0
1101020018,1439143200,false,1,3,12,1
1122010012,1439143165,false,1,0,32,2
1317040011,1439143207,false,0,0,4,0
1145010010,1439142540,false,1,0,22,0
0602030026,1439142900,false,0,0,30,0
1331040513,1439143207,false,0,0,12,0
0501110514,,false,1,0,5,4
0936050029,1439143200,false,1,0,5,0
1131050515,1439143144,false,0,0,9,0
0617060018,1439143208,false,2,0,26,2
1137010024,1439143205,false,0,0,17,2
1536030075,1439143200,false,1,0,1,0
1131010011,1439143200,false,10,38,55,0
1111060015,1439143207,false,2,0,19,1
1132070011,1439143207,false,4,0,139,0
0937010019,1439143209,false,0,0,4,0
1140010510,1439143208,false,0,0,19,0
0943030019,1439143200,true,0,0,13,1
1142100017,1439143208,false,0,0,80,1
1302050014,1439143200,false,1,0,56,0
1141310019,,false,3,0,34,1
1141090512,,false,0,0,17,0
1105050012,,false,0,0,5,0
0421040011,1439143223,true,3,8,27,1
1101100011,1439143320,false,0,0,40,0
