hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1434706801,false,2,0,37,1
0601160016,,false,2,0,10,2
1101020018,1434708000,false,2,0,6,3
1434020015,1434706655,false,0,0,1,0
0936060016,1434706616,false,1,0,0,0
1131050515,1434706744,false,0,0,1,0
0501110514,,false,3,0,9,1
1145010010,1434705540,false,2,0,6,0
1142120001,1434706802,false,6,0,17,1
1101150011,1434706200,false,0,0,26,0
1317040011,1434706802,false,6,0,12,0
1302050014,1434706783,true,2,15,66,2
0401180014,1434704703,false,1,0,70,3
0617060018,1434706802,false,5,0,37,2
1301200010,1434706740,false,3,0,16,2
1331040513,1434706801,false,7,1,9,0
0943030019,1434706800,false,3,0,2,1
1137010024,1434706791,false,0,0,15,0
0421040011,1434706803,false,2,0,8,2
0439010518,1434704703,false,1,0,11,0
1131100010,1434706800,false,3,0,18,0
0936050029,1434706800,false,1,0,3,0
1536030075,1434706800,false,3,0,0,0
1132070011,1434706802,false,7,0,89,2
1111060015,1434706802,false,1,0,7,2
1142100017,1434706802,true,2,121,72,0
0937010019,1434706804,false,0,0,9,0
0602030026,1434706500,false,1,0,29,0
1140010510,1434706802,false,1,0,3,0
1131010011,1434706800,false,6,27,51,1
1122010012,1434706788,false,10,0,15,3
1141310019,,false,7,0,20,0
1141090512,,false,2,0,10,0
1105050012,,false,1,0,5,0
1101100011,1434706920,false,2,0,27,0
