hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439968802,false,0,0,0,0
0601160016,,false,1,0,20,1
1101150011,1439968200,true,4,12,36,1
1131050515,1439968806,false,1,0,1,0
1145010010,1439966940,false,0,0,12,0
1122010012,1439968800,false,10,0,22,1
0439010518,1439967903,false,0,0,3,0
1301200010,1439968800,false,3,0,4,0
0401180014,1439967903,false,3,3,61,2
0936060016,1439968800,false,3,0,1,0
1142120001,1439968807,true,3,1,64,0
0602030026,1439968500,true,1,9,41,0
1101020018,1439969400,false,2,0,5,0
1131010011,1439968800,true,2,27,66,0
1317040011,1439968807,false,8,0,6,0
0501110514,,false,2,0,4,0
1302050014,1439968788,true,1,0,50,2
1331040513,1439968807,false,4,0,19,0
1137010024,1439968800,false,0,0,16,1
0617060018,1439968808,false,3,0,37,3
1111060015,1439968807,false,0,0,23,0
1132070011,1439968808,false,3,0,92,2
0936050029,1439968800,false,2,0,2,0
1536030075,1439968800,false,1,0,2,0
1140010510,1439968808,false,2,0,8,0
1142100017,1439968808,false,1,0,90,2
0943030019,1439968800,true,1,0,1,0
0937010019,1439968813,false,0,0,4,0
1434020015,1439968775,false,3,0,0,0
1105050012,,false,0,0,0,0
1141310019,,false,4,0,44,2
1141090512,,false,1,0,15,0
0421040011,1439968836,false,4,0,16,0
1101100011,1439968980,false,2,0,27,0
