hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435070402,false,1,0,53,1
1131050515,1435070343,false,2,0,5,0
1434020015,1435070252,false,1,0,2,0
1142120001,1435070402,false,6,0,54,0
1101020018,1435071600,false,3,0,9,0
0439010518,1435068304,false,2,0,20,0
0936060016,1435070295,false,5,0,2,0
1101150011,1435069800,true,11,10,27,0
0601160016,,true,2,3,36,2
1145010010,1435069140,false,0,0,17,0
0401180014,1435068303,false,5,0,111,3
1302050014,1435070387,true,3,39,98,3
1317040011,1435070403,false,2,0,8,0
1301200010,1435070400,false,3,0,15,1
0936050029,1435070400,false,1,0,7,0
1536030075,1435070400,false,0,0,8,0
1331040513,1435070402,false,2,4,15,0
0617060018,1435070403,false,7,0,48,4
1137010024,1435070396,false,0,0,39,1
0943030019,1435070400,false,0,0,13,0
0501110514,,false,1,0,6,3
0421040011,1435070403,true,10,5,18,2
1131010011,1435070400,true,2,37,76,1
1132070011,1435070402,true,3,54,145,1
1111060015,1435070402,false,2,0,26,1
0602030026,1435070100,true,2,14,56,0
1142100017,1435070402,false,1,0,100,2
1140010510,1435070402,false,0,0,16,0
1131100010,1435070400,false,0,0,13,0
1122010012,1435070402,false,4,0,37,2
1105050012,,false,4,0,10,0
1141090512,,false,3,0,25,0
1141310019,,true,7,12,71,0
0937010019,1435070420,false,0,0,21,0
1101100011,1435070520,false,3,0,31,0
