hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435958402,false,0,0,41,4
1131050515,1435958342,false,0,0,2,0
1101020018,1435959000,false,0,0,1,1
1101150011,1435957800,false,0,0,35,2
1434020015,1435958372,false,0,0,12,0
0439010518,1435957502,false,0,0,15,0
0936060016,1435958360,false,3,0,0,0
1142120001,1435958402,false,1,0,65,0
1145010010,1435956540,false,0,0,21,0
0401180014,1435957502,false,1,0,61,1
0601160016,,false,0,0,22,0
1301200010,1435958400,false,1,0,39,4
1302050014,1435958390,true,0,4,85,2
1317040011,1435958402,false,0,0,6,0
0936050029,1435958400,false,1,0,0,0
1137010024,1435958400,false,0,0,39,0
1331040513,1435958401,false,1,0,15,0
0617060018,1435958402,false,1,0,34,1
1131100010,1435958400,false,1,0,9,0
1536030075,1435958400,false,0,0,0,0
0943030019,1435958400,true,0,0,1,0
0421040011,1435958403,false,2,0,30,2
0501110514,,false,0,0,1,1
1132070011,1435958402,false,1,0,93,1
1111060015,1435958402,false,0,0,34,0
1142100017,1435958402,false,0,0,136,3
0602030026,1435958100,true,0,25,59,1
0937010019,1435958404,false,0,0,3,0
1140010510,1435958402,false,0,0,38,0
1131010011,1435958400,false,2,27,63,0
1141090512,,false,0,0,19,0
1141310019,,false,3,0,29,3
1105050012,,false,0,0,5,0
1122010012,1435958195,false,3,0,18,1
1101100011,1435958520,false,2,0,24,0
