hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1435755544,false,1,0,5,0
0439010518,1435752308,false,0,0,16,0
1101020018,1435755600,false,0,0,3,1
1142120001,1435755601,true,6,9,81,0
0601160016,,false,1,0,17,1
1434020015,1435755513,false,1,0,6,0
1101150011,1435755000,false,4,2,32,0
0936060016,1435755485,false,4,0,0,0
0401180014,1435752308,false,1,0,65,2
1145010010,1435754940,true,1,0,27,0
0936050029,1435755600,false,2,0,2,0
1536030075,1435755600,false,0,0,3,0
1301200010,1435755600,false,1,0,9,1
1137010024,1435755594,false,0,0,29,0
1302050014,1435755586,true,4,34,84,1
1331040513,1435755601,false,4,0,13,1
0617060018,1435755602,false,2,0,26,1
1317050017,1435755602,false,1,0,43,8
0421040011,1435755602,false,3,0,26,0
0943030019,1435755600,true,0,0,4,2
1131010011,1435755600,true,5,43,60,1
1111060015,1435755602,false,2,0,29,1
0602030026,1435755300,true,0,18,55,0
1142100017,1435755602,false,2,0,139,1
0937010019,1435755605,false,0,0,2,0
1140010510,1435755602,false,1,7,31,0
1131100010,1435755600,false,0,0,14,0
0501110514,,false,0,0,9,2
1132070011,1435755602,false,4,0,100,0
1317040011,1435755606,false,2,0,7,0
1122010012,1435755591,false,10,0,25,4
1105050012,,false,1,0,4,0
1141090512,,false,2,0,12,0
1141310019,,false,7,0,34,0
1101100011,1435755720,false,1,0,28,0
