hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437496802,false,2,0,52,0
1101020018,1437498000,false,2,0,8,1
1434020015,1437496653,false,0,0,4,0
0601160016,,false,5,0,18,0
1131050515,1437496742,false,1,0,5,0
1145010010,1437495480,false,0,0,17,0
0936060016,1437496800,false,1,0,2,0
0401180014,1437494704,false,0,10,74,6
1101150011,1437496200,false,2,6,26,0
1131010011,1437496800,false,1,33,57,1
0439010518,1437494704,false,0,0,17,0
1122010012,1437496777,false,3,0,25,0
1301200010,1437496740,false,4,0,18,0
1317040011,1437496808,false,4,0,13,0
1142120001,1437496808,false,2,0,62,0
0602030026,1437496500,true,4,8,50,0
1302050014,1437496803,true,4,22,83,0
0501110514,,false,0,0,10,3
0936050029,1437496800,false,0,0,0,0
1331040513,1437496807,false,2,0,4,0
0943030019,1437496800,true,3,0,4,0
1536030075,1437496800,false,0,0,7,0
1137010024,1437496801,false,0,0,20,0
1111060015,1437496807,false,0,0,16,0
0421040011,1437496809,false,2,0,30,4
1132070011,1437496808,false,7,0,148,2
1105050012,,false,0,0,0,0
1141090512,,false,0,0,2,0
1141310019,,false,2,0,47,0
0937010019,1437496810,false,0,0,16,0
1142100017,1437496808,false,1,0,109,3
1140010510,1437496808,false,0,0,19,0
0617060018,1437496813,false,1,0,29,1
1101100011,1437496920,false,4,0,30,0
