hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438084802,false,0,0,0,0
1101020018,1438084800,false,0,0,13,1
1434020015,1438084713,false,0,0,0,0
0601160016,,false,6,0,18,0
1131050515,1438084806,false,4,0,4,0
0401180014,1438081502,false,1,10,88,0
0936060016,1438084800,false,2,0,0,0
1145010010,1438053480,false,0,0,24,1
1101150011,1438084200,false,3,0,27,0
1122010012,1438084795,false,8,0,28,2
0439010518,1438081502,false,0,0,13,0
1131010011,1438084800,true,5,36,53,1
1301200010,1438084740,false,3,0,27,0
1142120001,1438084808,false,5,0,65,0
1317040011,1438084808,false,2,0,2,0
0602030026,1438084499,false,0,0,47,1
1302050014,1438084807,true,3,4,71,3
1331040513,1438084807,false,4,12,28,2
1536030075,1438084800,false,0,0,0,0
0501110514,,false,0,0,5,1
0936050029,1438084800,false,0,0,1,0
0617060018,1438084809,false,2,0,44,0
0943030019,1438084800,true,3,0,0,0
0421040011,1438084809,false,1,2,41,1
1111060015,1438084807,false,1,0,17,0
1132070011,1438084808,false,4,0,142,2
1137010024,1438084802,false,0,0,33,0
0937010019,1438084809,false,0,0,12,1
1142100017,1438084808,false,1,0,78,0
1140010510,1438084808,false,0,0,20,0
1141090512,,false,1,0,3,0
1105050012,,false,1,0,0,0
1141310019,,false,0,0,48,0
1101100011,1438084920,false,7,0,27,1
