hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438989602,false,0,0,0,0
0601160016,,false,1,0,7,0
1101020018,1438990200,false,1,0,8,0
0401180014,1438988703,false,0,0,67,1
1131050515,1438989602,false,0,0,2,0
0936060016,1438989600,false,4,0,1,0
1101150011,1438989000,false,2,0,28,0
1122010012,1438989348,false,0,0,25,1
1301200010,1438989540,false,0,0,7,0
1145010010,1438987740,false,0,0,8,0
1434020015,1438989575,false,0,0,2,0
0439010518,1438988703,false,0,0,18,1
1131010011,1438989600,false,0,24,65,1
1142120001,1438989608,false,1,0,36,0
0602030026,1438989300,false,0,0,44,1
1317040011,1438989608,false,0,0,4,0
1331040513,1438989607,false,0,0,17,0
0943030019,1438989600,true,0,0,0,0
1302050014,1438989597,false,0,0,53,0
0617060018,1438989608,false,1,0,31,0
1111060015,1438989608,false,0,0,13,0
0501110514,,false,0,0,1,4
1132070011,1438989608,false,0,0,82,0
1140010510,1438989608,false,0,0,3,0
1142100017,1438989608,false,1,0,80,1
1141310019,,false,3,0,50,0
1141090512,,false,0,0,12,0
1105050012,,false,1,0,1,0
0937010019,1438989615,false,0,0,5,0
0421040011,1438989624,false,1,0,30,0
1137010024,1438989643,true,0,0,0,0
1536030075,1439032260,true,0,0,0,0
0936050029,1439032260,true,0,0,0,0
1101100011,1438989720,false,0,0,21,0
