hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1430918402,false,1,0,38,3
1101020018,1430919000,false,2,0,2,2
0601160016,,false,0,0,22,1
1131050515,1430918344,false,3,0,2,0
0936060016,1430918385,false,2,0,0,0
0439010518,1430917511,false,3,0,12,0
1101150011,1430917800,false,6,2,23,0
1434020015,1430918236,false,2,0,2,0
1142120001,1430918402,false,5,0,54,0
1317040011,1430918402,false,5,0,9,0
0401180014,1430917511,true,3,10,94,3
1302050014,1430918386,false,2,0,45,2
1145010010,1430916540,false,0,0,19,0
1301200010,1430918340,false,4,0,31,1
0936050029,1430918400,false,2,0,5,0
1536030075,1430918400,false,0,0,2,0
1137010024,1430918395,false,0,0,20,0
0617060018,1430918403,false,0,0,39,0
1331040513,1430918402,false,5,8,21,0
1131010011,1430918400,false,6,31,52,0
0501110514,,false,0,0,10,0
0421040011,1430918403,false,7,0,23,0
1132070011,1430918402,true,6,42,132,4
1111060015,1430918402,false,3,0,26,2
0602030026,1430918100,true,3,14,54,0
0943030019,1430918400,false,0,0,3,0
1142100017,1430918402,true,2,113,89,8
1140010510,1430918402,true,1,0,8,0
0937010019,1430918404,false,0,0,16,0
1122010012,1430918373,false,4,0,17,3
1141310019,,false,2,0,47,0
1105050012,,false,1,0,2,0
1141090512,,false,4,0,15,0
1101100011,1430918520,false,2,41,31,0
