hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432792802,false,1,0,69,0
0601160016,,true,5,5,42,1
1101020018,1432792800,false,1,0,6,0
1131050515,1432792747,false,0,0,2,0
1101150011,1432792200,true,8,21,35,0
0936060016,1432792781,false,0,0,2,0
1145010010,1432789800,false,1,0,15,0
1434020015,1432792718,false,0,0,1,0
1142120001,1432792802,false,1,0,29,0
0602030026,1432792500,true,2,33,44,1
1302050014,1432792788,true,3,24,61,1
0501110514,,false,5,0,6,1
1122010012,1432792771,false,2,0,26,1
0401180014,1432789511,false,2,0,72,7
0617060018,1432792803,false,2,0,42,2
1301200010,1432792800,false,2,0,21,0
1137010024,1432792799,false,0,0,23,1
1131010011,1432792800,false,3,29,44,0
0421040011,1432792803,false,4,0,27,6
0439010518,1432789511,false,3,0,19,0
0936050029,1432792800,false,0,0,0,0
1536030075,1432792800,false,0,0,1,0
0943030019,1432792800,false,0,0,2,0
1132070011,1432792802,true,6,84,222,3
1111060015,1432792802,false,0,0,6,1
1331040513,1432792803,false,4,3,14,0
1140010510,1432792802,false,1,0,5,0
0937010019,1432792805,false,0,0,4,0
1142100017,1432792802,true,2,124,102,2
1317040011,1432792812,false,0,0,13,0
1141090512,,false,10,0,12,0
1141310019,,false,3,0,40,0
1105050012,,false,0,0,6,0
1101100011,1432792920,false,4,45,44,0
