hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
0601160016,,true,8,0,22,2
1131050515,1433577546,false,1,0,0,0
1317050017,1433577603,false,5,0,29,2
0439010518,1433574311,false,0,0,16,0
1101020018,1433577600,false,0,0,2,0
1101150011,1433577000,true,4,4,26,0
1142120001,1433577602,false,5,0,31,0
1434020015,1433577524,false,1,0,0,0
0401180014,1433574310,false,8,0,71,3
1302050014,1433577585,true,5,16,68,3
1145010010,1433576940,true,0,0,18,0
1317040011,1433577602,false,5,0,11,0
1301200010,1433577600,false,3,0,11,2
0936050029,1433577600,false,1,0,5,0
1137010024,1433577601,false,0,0,19,0
1536030075,1433577600,false,0,0,2,0
0501110514,,false,3,0,8,4
1331040513,1433577602,false,10,2,5,0
0617060018,1433577602,false,3,0,39,2
1131010011,1433577600,false,5,29,46,1
0943030019,1433577600,false,2,0,1,0
0421040011,1433577603,false,10,0,13,0
0937010019,1433577603,false,0,0,1,0
1111060015,1433577602,false,2,0,18,0
1142100017,1433577602,true,1,127,99,5
1132070011,1433577602,false,4,0,119,2
1140010510,1433577602,false,2,0,5,0
0602030026,1433577300,true,3,8,48,0
0936060016,1433577430,false,0,0,0,0
1122010012,1433577598,false,6,0,18,0
1141310019,,false,7,0,11,0
1105050012,,false,1,0,9,0
1141090512,,false,2,0,1,0
1101100011,1433577720,false,5,0,36,0
