hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438630802,false,0,0,0,0
1434020015,1438630677,false,1,0,5,0
1101020018,1438632000,false,0,0,4,0
0601160016,,false,0,0,15,0
1101150011,1438630200,true,2,7,33,0
1131050515,1438630802,false,0,0,3,0
1145010010,1438629540,false,0,0,15,0
0936060016,1438630800,false,0,0,0,0
0401180014,1438628703,false,0,10,93,2
1131010011,1438630800,true,4,27,50,0
1301200010,1438630740,false,0,0,26,1
0439010518,1438628703,false,0,0,17,0
1317040011,1438630807,false,0,0,7,0
0602030026,1438630500,false,0,0,39,0
1142120001,1438630808,false,3,0,55,0
1331040513,1438630807,false,0,0,17,0
1137010024,1438630802,false,0,0,30,0
1536030075,1438630800,false,1,0,4,0
0936050029,1438630800,false,0,0,6,0
0617060018,1438630808,false,0,0,44,5
1111060015,1438630806,false,0,0,18,1
0421040011,1438630808,false,2,6,44,1
0943030019,1438630800,true,0,0,6,0
0501110514,,false,1,0,1,0
1132070011,1438630807,true,2,12,174,4
1302050014,1438630801,true,1,10,85,0
0937010019,1438630809,false,0,0,14,0
1140010510,1438630807,false,0,0,16,1
1142100017,1438630808,false,0,0,93,2
1141310019,,false,4,0,56,0
1141090512,,false,0,0,9,0
1105050012,,false,0,0,7,0
1122010012,1438630805,false,3,0,15,0
1101100011,1438630920,false,5,0,40,0
