hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1434638402,false,0,0,43,4
1131050515,1434638343,false,1,0,3,0
0601160016,,false,5,0,13,0
1101020018,1434639600,false,2,0,10,4
0439010518,1434636304,false,1,0,14,1
1101150011,1434637800,true,2,8,32,0
0936060016,1434638304,false,1,0,0,0
1142120001,1434638402,false,4,0,57,0
0602030026,1434638100,true,1,2,34,0
1145010010,1434637140,false,4,0,20,0
0401180014,1434636304,false,4,5,66,4
1434020015,1434638254,false,4,0,2,0
1317040011,1434638402,false,2,0,9,0
0501110514,,false,1,0,4,2
0936050029,1434638400,false,0,0,12,0
1536030075,1434638400,false,0,0,1,0
1137010024,1434638392,false,0,0,28,0
0617060018,1434638403,false,2,0,39,2
1331040513,1434638402,false,4,13,25,2
0943030019,1434638400,false,1,0,6,0
1301200010,1434638340,false,3,0,18,2
1131100010,1434638400,false,0,0,12,0
0421040011,1434638403,false,9,0,11,1
1111060015,1434638402,false,4,0,13,0
1132070011,1434638402,true,2,9,135,2
1131010011,1434638400,false,8,27,59,2
1302050014,1434638382,true,4,32,87,4
1142100017,1434638402,true,4,137,107,1
1140010510,1434638402,false,0,0,20,0
1122010012,1434638373,false,11,0,16,0
0937010019,1434638415,false,0,0,13,1
1141310019,,false,16,0,55,0
1105050012,,false,0,0,20,0
1141090512,,false,4,0,14,0
1101100011,1434638520,false,1,9,33,1
