hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429672802,false,0,0,44,4
1142120001,1429672802,true,2,9,57,0
1101020018,1429673400,false,0,0,6,1
1101150011,1429672200,true,2,8,35,0
0601160016,,true,3,0,38,1
1145010010,1429670940,false,0,0,13,0
0936060016,1429672707,false,0,0,1,0
1302050014,1429672800,false,0,0,48,1
1131050515,1429672743,false,1,0,5,1
1434020015,1429672643,false,4,0,9,0
1122010012,1429672669,false,4,0,28,1
0401180014,1429671909,true,2,10,113,2
1137010024,1429672795,false,0,0,27,1
0421040011,1429672803,true,3,24,54,1
0439010518,1429671910,false,0,0,12,0
1301200010,1429672800,false,4,0,30,0
0501110514,,false,1,0,14,0
1331040513,1429672803,false,5,0,11,1
1317040011,1429672804,false,2,0,12,0
1131010011,1429672800,false,2,24,47,1
1536030075,1429672800,false,2,0,6,0
0936050029,1429672800,false,0,0,3,0
1111060015,1429672803,false,3,0,24,2
1132070011,1429672803,true,5,42,160,2
1142100017,1429672803,false,3,0,116,2
0602030026,1429672500,true,2,22,55,1
0943030019,1429672800,false,3,0,15,0
1140010510,1429672803,false,0,0,28,0
0937010019,1429672805,false,0,0,23,2
0617060018,1429672810,false,3,0,62,0
1141090512,,false,5,0,19,0
1105050012,,false,0,0,0,0
1141310019,,false,5,0,47,0
1101100011,1429672920,false,4,31,38,0
