hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1445162404,false,2,0,42,0
1131050515,1445162341,false,2,0,1,0
1101150011,1445161800,false,3,0,18,0
0439010518,1445159106,false,5,0,6,0
1101020018,1445162400,false,0,0,1,0
1142120001,1445162403,false,4,0,13,0
0601160016,,false,3,0,8,0
0602030026,1445162099,true,2,31,53,1
0936050029,1445162400,false,2,0,2,0
1317040011,1445162403,false,3,0,11,0
1145010010,1445160540,false,0,0,8,0
0936060016,1445162400,false,3,0,1,0
1434020015,1445162312,false,2,0,0,0
1122010012,1445162352,false,7,0,12,1
0401180014,1445159106,false,3,0,70,1
0943030019,1445162340,false,7,0,1,0
1536030075,1445162400,false,1,0,1,0
1131010011,1445162400,false,7,28,29,1
1301200010,1445162340,false,4,0,16,2
1137010024,1445162400,false,0,0,20,0
0617060018,1445162403,false,3,0,34,0
0501110514,,false,2,0,3,2
1331040513,1445162402,false,4,0,3,0
0421040011,1445162404,false,3,0,25,0
1302050014,1445162394,true,0,0,0,0
1132070011,1445162402,false,2,0,97,1
1111060015,1445162402,false,0,0,6,1
0937010019,1445162404,false,0,0,1,0
1140010510,1445162403,false,1,0,3,0
1142100017,1445162403,true,0,25,70,5
1141090512,,false,3,0,13,0
1141310019,,false,6,0,9,0
1105050012,,false,0,0,4,0
1101100011,1445162520,false,2,6,29,0
