hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432896002,false,0,0,40,0
1101020018,1432897200,false,2,0,3,1
1142120001,1432896002,false,3,0,23,0
0439010518,1432893911,false,0,0,21,1
0601160016,,false,4,2,11,1
0936060016,1432895988,false,1,0,0,0
1302050014,1432895989,true,3,7,57,4
0401180014,1432893909,false,1,0,59,3
1434020015,1432895855,false,6,0,3,0
1145010010,1432894080,false,0,0,10,0
1101150011,1432895400,false,2,0,24,0
1122010012,1432895997,false,13,0,10,3
1131050515,1432895944,false,3,0,1,0
1301200010,1432895940,false,3,0,16,0
0501110514,,false,1,0,9,0
0936050029,1432896000,false,1,0,3,0
1137010024,1432895997,false,0,0,12,0
1331040513,1432896001,false,3,2,7,0
0617060018,1432896002,false,2,0,46,0
1536030075,1432896000,false,1,0,1,0
0943030019,1432896000,false,0,0,2,1
0421040011,1432896003,false,8,0,10,5
1131010011,1432896000,false,2,29,36,1
1111060015,1432896002,false,0,0,4,0
1132070011,1432896002,true,5,43,152,3
1142100017,1432896002,true,0,133,105,6
0602030026,1432895700,false,5,0,34,0
0937010019,1432896004,false,0,0,5,0
1140010510,1432896002,false,0,0,6,0
1317040011,1432896007,false,3,0,5,0
1141310019,,false,3,0,0,0
1105050012,,false,0,0,0,0
1141090512,,false,1,0,7,0
1101100011,1432896120,false,3,50,40,0
