hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432368002,false,3,0,27,2
1131050515,1432367943,false,2,0,0,0
1101150011,1432367400,true,1,10,44,0
1101020018,1432368000,false,1,0,2,0
0601160016,,false,1,0,17,0
0936060016,1432367790,false,1,0,0,0
1142120001,1432368002,false,2,0,14,0
1434020015,1432367915,false,1,0,1,0
1145010010,1432366740,true,2,0,15,1
0401180014,1432364709,true,2,2,72,6
1122010012,1432367987,false,4,0,6,2
0439010518,1432364709,false,0,0,8,0
0501110514,,false,2,0,2,0
1301200010,1432367940,false,6,0,8,0
1302050014,1432367996,true,1,0,43,5
0617060018,1432368002,false,3,0,26,2
1137010024,1432368001,false,0,0,19,1
0936050029,1432368000,false,0,0,1,0
1331040513,1432368002,false,6,4,10,1
0943030019,1432368000,false,2,0,0,0
1536030075,1432368000,false,0,0,3,0
0421040011,1432368003,false,0,0,14,1
1131010011,1432368000,true,5,30,49,0
0602030026,1432367700,false,1,0,19,0
0937010019,1432368004,false,0,0,1,0
1132070011,1432368002,true,4,33,123,1
1142100017,1432368002,true,2,73,65,3
1111060015,1432368002,false,1,36,16,4
1140010510,1432368002,false,0,0,10,0
1317040011,1432368010,false,0,0,1,0
1141090512,,false,0,0,3,0
1141310019,,false,8,0,6,0
1105050012,,false,0,0,0,0
1101100011,1432368120,false,3,32,22,1
