hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1431473942,false,1,0,2,0
1317050017,1431474002,false,0,0,77,8
0439010518,1431471909,false,0,0,20,0
1101020018,1431475200,false,0,0,2,2
0601160016,,false,2,0,29,0
1142120001,1431474002,false,3,0,25,0
1434020015,1431473856,false,0,0,8,0
0936060016,1431473850,false,0,0,4,0
1145010010,1431472680,true,0,0,29,0
0401180014,1431471909,true,0,6,74,2
1101150011,1431473400,true,1,9,34,0
1302050014,1431473997,false,0,0,65,2
1317040011,1431474003,false,0,0,7,0
1122010012,1431473914,null,4,0,20,1
1301200010,1431474000,false,1,0,10,0
0936050029,1431474000,false,0,0,0,0
1536030075,1431474000,false,0,0,4,0
1137010024,1431473995,false,0,0,44,0
1331040513,1431474002,false,3,8,38,1
0501110514,,false,1,0,10,0
0421040011,1431474003,false,3,0,29,4
0943030019,1431474000,false,0,0,4,0
1132070011,1431474002,false,0,0,158,1
1111060015,1431474002,false,1,0,17,0
1131010011,1431474000,false,2,30,55,1
0617060018,1431474004,false,3,0,50,2
1142100017,1431474002,true,1,83,119,0
0602030026,1431473700,true,0,16,50,0
1140010510,1431474002,false,2,0,8,0
0937010019,1431474004,false,0,0,18,0
1141310019,,false,1,0,57,0
1141090512,,false,0,0,5,0
1105050012,,false,0,0,3,0
1101100011,1431474120,false,1,28,41,0
