hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432681201,false,0,0,63,1
1131050515,1432681142,false,1,0,5,0
0439010518,1432677911,false,0,0,16,0
1101150011,1432680600,true,0,14,37,0
0601160016,,false,3,0,37,1
1101020018,1432681200,false,0,0,8,4
1142120001,1432681201,false,1,0,56,0
0936060016,1432681055,false,1,0,1,0
1434020015,1432681114,false,0,0,12,0
0401180014,1432677911,false,0,0,81,4
1145010010,1432679940,false,0,0,15,0
1317040011,1432681202,false,0,0,2,0
1122010012,1432680945,false,1,0,22,0
1301200010,1432681200,false,0,0,16,0
0501110514,,false,1,0,1,1
0936050029,1432681200,false,2,0,1,1
1137010024,1432681200,false,0,0,46,0
1536030075,1432681200,false,1,0,1,0
1331040513,1432681201,false,0,0,17,0
0617060018,1432681202,false,0,0,28,2
0943030019,1432681200,false,0,0,0,0
0421040011,1432681202,false,3,0,27,5
1302050014,1432681192,false,1,0,71,0
0602030026,1432680900,true,1,10,58,1
1131010011,1432681200,false,4,26,59,1
1132070011,1432681201,true,2,15,224,1
1111060015,1432681201,false,0,0,11,0
1142100017,1432681201,true,0,84,101,1
0937010019,1432681205,false,0,0,5,0
1140010510,1432681201,false,0,0,12,0
1141090512,,false,1,0,3,0
1105050012,,false,0,0,2,0
1141310019,,false,2,0,49,10
1101100011,1432681320,false,1,24,37,1
