hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1427919602,false,1,0,49,2
1131050515,1427919544,false,0,0,7,0
1101020018,1427920200,false,1,0,6,3
1101150011,1427919000,false,2,0,21,0
0601160016,,false,0,0,20,1
0439010518,1427918778,false,1,0,18,0
1142120001,1427919602,false,0,0,54,0
1434020015,1427919436,false,1,0,2,0
0401180014,1427918777,false,2,2,111,2
1317040011,1427919602,false,0,0,8,0
1145010010,1427918340,false,0,0,21,0
0501110514,,false,0,0,4,0
1122010012,1427919370,false,1,0,24,3
1302050014,1427919581,false,1,0,44,2
1536030075,1427919600,false,2,0,6,0
0936050029,1427919600,false,0,0,3,0
1331040513,1427919601,false,2,7,32,0
1137010024,1427919593,false,0,0,35,0
0617060018,1427919602,false,0,0,53,0
0943030019,1427919600,false,0,0,4,0
1131010011,1427919600,false,1,36,67,0
0421040011,1427919602,false,2,0,25,0
0936060016,1427919398,false,0,0,0,0
1132070011,1427919602,true,0,3,134,7
1111060015,1427919602,false,1,0,37,1
1142100017,1427919602,false,0,0,145,13
1140010510,1427919602,false,1,0,12,0
0602030026,1427919300,true,1,2,51,0
0937010019,1427919603,false,0,0,1,0
1105050012,,false,0,0,2,0
1141090512,,false,1,0,9,0
1141310019,,false,0,0,51,4
1101100011,1427919720,false,2,50,60,0
