hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1442769543,false,0,0,10,0
1317050017,1442769607,false,1,0,57,2
1434020015,1442769575,false,1,0,4,0
1101150011,1442769000,false,3,0,17,0
0601160016,,false,3,0,15,2
1142120001,1442769602,false,0,0,29,0
0439010518,1442768705,false,0,0,13,0
1101020018,1442770200,false,0,0,3,2
0602030026,1442769300,true,0,7,47,1
0401180014,1442768705,false,0,2,84,1
1145010010,1442768340,false,0,0,12,0
0936060016,1442769600,false,0,0,0,0
1317040011,1442769603,false,1,0,7,1
1131010011,1442769600,false,5,29,45,0
1122010012,1442769509,false,6,0,31,1
1536030075,1442769600,false,0,0,1,0
1301200010,1442769540,false,5,0,4,1
0936050029,1442769600,false,2,0,1,0
0617060018,1442769603,false,4,0,38,6
1137010024,1442769599,false,0,0,17,1
0501110514,,false,2,0,5,3
1331040513,1442769602,false,4,0,5,1
1132070011,1442769603,false,0,0,93,2
1111060015,1442769602,false,0,0,17,0
1140010510,1442769603,false,1,0,24,0
1141310019,,false,4,0,74,10
1141090512,,true,1,2,23,0
1105050012,,false,0,0,14,0
1142100017,1442769604,false,1,0,103,5
0421040011,1442769610,false,15,37,37,2
0943030019,1442769600,false,1,0,5,0
0937010019,1442769614,false,0,0,5,0
1302050014,1442769601,true,0,0,0,0
1101100011,1442769720,false,2,9,27,0
