hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437680402,false,0,0,87,0
1434020015,1437680256,false,0,0,5,0
1101020018,1437681600,false,0,0,4,0
1131050515,1437680404,false,3,0,8,0
1101150011,1437679800,false,1,0,33,0
0936060016,1437680400,false,1,0,5,0
0401180014,1437678302,false,0,0,82,4
1145010010,1437679080,false,0,0,20,0
0439010518,1437678303,false,1,0,17,0
1122010012,1437679848,false,0,0,21,0
1131010011,1437680400,false,0,27,74,3
1301200010,1437680340,false,0,0,25,3
1142120001,1437680408,false,1,0,49,0
1317040011,1437680407,false,0,0,11,0
0602030026,1437680100,false,0,0,46,1
0501110514,,false,0,0,2,0
0601160016,,false,1,0,36,0
1302050014,1437680394,false,0,0,65,0
0943030019,1437680400,true,1,0,4,0
0936050029,1437680400,false,0,0,3,0
1536030075,1437680400,false,0,0,3,0
1331040513,1437680407,false,2,0,11,0
1137010024,1437680397,false,0,0,23,0
0617060018,1437680408,false,1,0,37,0
1111060015,1437680407,false,1,0,12,0
0421040011,1437680408,true,0,0,31,0
1132070011,1437680407,false,3,0,126,0
1140010510,1437680407,false,0,0,7,0
0937010019,1437680409,false,0,0,15,0
1142100017,1437680408,false,1,0,126,1
1141090512,,false,1,0,13,0
1105050012,,false,0,0,0,0
1141310019,,false,0,0,52,1
1101100011,1437680580,false,1,0,39,0
