hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435137602,false,1,0,43,3
0936060016,1435137493,false,0,0,1,0
0601160016,,true,2,7,18,1
1101020018,1435138200,false,1,0,9,1
1131050515,1435137558,false,2,0,0,0
1145010010,1435135140,false,0,0,19,0
1434020015,1435137573,false,1,0,3,0
1142120001,1435137603,false,11,0,52,0
1302050014,1435137574,true,1,22,78,4
0401180014,1435136703,false,1,0,75,4
0617060018,1435137603,false,2,0,52,5
1101150011,1435137000,true,0,0,26,0
1317040011,1435137603,false,5,0,9,0
1301200010,1435137600,false,0,0,14,0
1137010024,1435137595,false,0,0,41,0
1331040513,1435137602,false,7,5,18,2
1131100010,1435137600,false,1,0,19,0
0421040011,1435137603,false,4,0,14,0
0439010518,1435136703,false,1,0,16,0
0943030019,1435137600,false,1,0,12,1
0936050029,1435137600,false,0,0,3,0
1536030075,1435137600,false,1,0,6,0
1132070011,1435137603,true,7,17,118,1
1111060015,1435137603,false,1,0,18,0
1142100017,1435137603,false,4,0,85,1
0602030026,1435137300,true,3,21,44,0
1140010510,1435137603,false,1,0,5,0
0937010019,1435137604,false,0,0,15,1
0501110514,,false,0,0,9,1
1131010011,1435137600,false,2,29,73,1
1122010012,1435137567,false,4,0,22,2
1141090512,,false,1,0,28,0
1105050012,,false,0,0,6,0
1141310019,,false,1,0,72,1
1101100011,1435137720,false,1,0,31,0
