hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437242402,false,0,0,34,0
0601160016,,false,1,0,5,0
1434020015,1437242313,false,0,0,2,0
1101020018,1437242400,false,0,0,3,2
0401180014,1437239102,true,5,0,63,2
0936060016,1437242400,false,1,0,0,0
1145010010,1437241740,false,1,0,24,0
1101150011,1437241800,false,3,0,23,0
1122010012,1437242396,false,4,0,22,1
1301200010,1437242340,false,1,0,30,1
0439010518,1437239102,false,0,0,22,0
0602030026,1437242100,false,1,0,42,0
1317040011,1437242408,false,2,0,3,0
0501110514,,false,1,0,5,1
1131010011,1437242400,false,3,29,60,0
1142120001,1437242408,false,2,0,23,0
1331040513,1437242407,false,3,0,6,0
0936050029,1437242400,false,0,0,2,0
1131050515,1437242343,false,0,0,5,3
1137010024,1437242406,false,0,0,20,0
1536030075,1437242400,false,0,0,3,0
0617060018,1437242409,false,0,0,22,1
1131100010,1437242400,false,2,0,7,0
0943030019,1437239160,true,0,0,0,0
0421040011,1437242409,false,5,0,16,1
1111060015,1437242407,false,3,0,17,1
1302050014,1437242399,false,2,0,49,0
1142100017,1437242408,false,2,0,101,0
1140010510,1437242408,false,0,0,9,0
1132070011,1437242408,false,5,0,106,1
0937010019,1437242417,false,0,0,4,0
1141310019,,false,0,0,0,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,0,0
1101100011,1437242520,false,2,0,21,0
