hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1434842402,false,0,0,41,3
1131050515,1434842345,false,2,0,5,0
0601160016,,false,2,0,19,0
1101020018,1434843000,false,0,0,2,2
0936060016,1434842399,false,0,0,1,0
1101150011,1434841800,false,3,0,22,0
0439010518,1434841502,false,0,0,17,0
1145010010,1434840540,false,1,0,19,0
0401180014,1434841502,true,1,6,118,5
1142120001,1434842402,false,6,0,39,0
1302050014,1434842386,false,2,0,53,5
1317040011,1434842402,false,2,0,4,0
1434020015,1434842375,false,1,0,6,0
1131010011,1434842400,false,3,26,63,1
0501110514,,false,0,0,5,1
1301200010,1434842400,false,6,0,8,1
1331040513,1434842402,false,6,0,9,0
0617060018,1434842403,false,1,0,30,3
1536030075,1434842340,false,0,0,3,0
0936050029,1434842340,false,2,0,1,0
1137010024,1434842400,false,0,0,37,0
0943030019,1434842400,false,2,0,2,0
0421040011,1434842403,false,2,0,18,2
1131100010,1434842400,false,2,0,6,0
1132070011,1434842402,false,5,0,152,1
1111060015,1434842402,false,1,0,6,0
0602030026,1434842100,true,0,8,48,1
1142100017,1434842403,true,0,79,98,3
1140010510,1434842402,false,0,0,4,2
1141310019,,false,5,0,15,1
1105050012,,false,1,0,15,0
1141090512,,false,1,0,5,0
1122010012,1434842259,false,2,0,22,1
0937010019,1434842413,false,0,0,5,0
1101100011,1434842520,false,3,0,24,0
