hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1431620342,false,2,0,5,0
1317050017,1431620401,false,0,0,47,6
0601160016,,false,5,0,20,1
1101020018,1431621000,false,2,0,5,1
1142120001,1431620402,false,3,0,42,0
0936060016,1431620275,false,0,0,0,0
0439010518,1431619509,false,1,0,9,0
1145010010,1431618480,true,1,0,23,0
1302050014,1431620399,true,2,17,74,0
0401180014,1431619509,false,2,3,81,2
1101150011,1431619800,false,4,0,26,0
1301200010,1431620400,false,4,0,15,0
1122010012,1431620338,null,2,0,17,3
1317040011,1431620402,false,0,0,2,0
1434020015,1431620375,false,0,0,10,0
1131010011,1431620400,false,2,27,61,0
0501110514,,false,1,0,9,0
1331040513,1431620401,false,3,19,31,3
0617060018,1431620402,false,1,0,44,0
0943030019,1431620400,false,2,0,4,0
1137010024,1431620392,false,0,0,24,1
0421040011,1431620403,false,2,0,24,3
1536030075,1431620400,false,0,0,1,0
1132070011,1431620402,true,9,30,187,3
0936050029,1431620400,false,0,0,0,0
1111060015,1431620402,false,1,0,25,0
0602030026,1431620103,true,5,15,48,0
0937010019,1431620403,false,0,0,18,0
1142100017,1431620402,true,5,92,111,0
1140010510,1431620402,false,0,0,17,0
1105050012,,false,0,0,0,0
1141310019,,false,2,0,54,1
1141090512,,false,2,0,5,0
1101100011,1431620520,false,2,41,33,0
