hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438792802,false,0,0,0,0
1434020015,1438792651,false,1,0,2,0
0601160016,,false,3,0,16,0
0936060016,1438792800,false,3,0,0,0
1101020018,1438794000,false,2,0,3,0
1101150011,1438792200,false,0,0,38,0
1131050515,1438792803,false,0,0,3,0
1145010010,1438791540,false,1,0,16,0
0401180014,1438790708,true,0,10,88,2
1131010011,1438792800,false,3,27,64,0
0602030026,1438792500,true,1,16,54,1
1301200010,1438792740,false,5,0,20,0
1122010012,1438792748,false,2,0,24,3
1142120001,1438792808,false,3,0,74,0
0439010518,1438790708,false,0,0,12,0
1302050014,1438792792,true,3,12,76,0
1317040011,1438792807,false,5,0,5,0
1331040513,1438792807,false,2,7,26,0
1536030075,1438792800,false,2,0,3,0
0936050029,1438792800,false,1,0,7,0
1111060015,1438792807,false,3,0,10,1
0943030019,1438792800,true,1,0,3,0
1137010024,1438792799,false,0,0,39,0
0617060018,1438792808,false,2,0,41,0
0501110514,,false,0,0,5,2
1132070011,1438792807,true,4,1,137,0
1141090512,,false,0,0,31,0
1141310019,,false,3,0,46,0
1105050012,,false,0,0,0,0
1140010510,1438792808,false,1,0,9,0
1142100017,1438792808,false,1,0,102,0
0937010019,1438792809,false,0,0,8,0
0421040011,1438792823,true,4,21,40,2
1101100011,1438793040,false,4,0,23,0
