hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438203603,false,0,0,0,0
1434020015,1438203513,false,0,0,5,0
1101020018,1438203600,false,0,0,11,4
0601160016,,false,0,0,27,0
1145010010,1438053480,false,0,0,24,1
1131050515,1438203544,false,1,0,2,0
0401180014,1438200304,true,1,10,101,0
0936060016,1438203600,false,0,0,0,0
1101150011,1438203000,false,0,0,34,0
0439010518,1438200304,false,0,0,15,0
1122010012,1438203414,false,3,0,22,0
1131010011,1438203600,false,1,33,67,0
1301200010,1438203540,false,0,0,24,0
0602030026,1438203300,false,0,0,52,1
0501110514,,false,0,0,2,1
1302050014,1438203593,true,3,17,86,0
1317040011,1438203607,false,0,0,3,0
0936050029,1438203600,false,0,0,8,1
1331040513,1438203607,false,0,0,16,0
1536030075,1438203600,false,0,0,1,0
1137010024,1438203597,false,0,0,44,0
0943030019,1438203600,true,0,0,8,0
0617060018,1438203608,false,3,0,45,0
1142120001,1438203609,true,0,16,96,0
0421040011,1438203609,true,4,0,36,1
1132070011,1438203608,false,0,0,142,0
1111060015,1438203607,false,0,0,23,0
1142100017,1438203608,false,1,0,106,1
1140010510,1438203608,false,0,0,26,0
0937010019,1438203609,false,0,0,22,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,5,0
1141310019,,false,2,0,65,0
1101100011,1438203660,false,1,0,32,0
