hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1431993603,false,0,0,70,4
1131050515,1431993542,false,2,0,10,0
0439010518,1431990313,false,0,0,19,0
0602030026,1431993300,true,0,18,56,1
1142120001,1431993602,false,3,0,42,0
0601160016,,false,2,0,34,0
0936060016,1431993511,false,1,0,2,0
1101020018,1431993600,false,1,0,2,1
1434020015,1431993513,false,2,0,11,0
1145010010,1431992340,true,0,0,43,0
0401180014,1431990313,true,3,10,83,3
1302050014,1431993607,false,2,0,64,4
1101150011,1431993000,false,0,6,32,0
0501110514,,false,0,0,6,0
1137010024,1431993597,false,0,0,44,0
1122010012,1431993598,null,3,0,33,0
1301200010,1431993600,false,4,0,34,1
0936050029,1431993600,false,0,0,0,0
1131010011,1431993600,false,5,31,69,0
1317040011,1431993603,false,1,0,6,0
1536030075,1431993600,false,0,0,4,0
0943030019,1431993600,false,0,0,4,0
0421040011,1431993603,true,0,0,43,1
0617060018,1431993603,false,0,0,23,3
1331040513,1431993602,false,5,17,27,0
1111060015,1431993602,false,2,0,35,1
1132070011,1431993602,true,9,54,226,0
1142100017,1431993602,true,0,107,142,1
1140010510,1431993602,false,1,0,42,0
0937010019,1431993606,false,0,0,12,0
1105050012,,false,0,0,0,0
1141310019,,false,1,0,61,0
1141090512,,false,2,0,5,0
1101100011,1431993720,false,2,28,39,0
