hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429514402,false,1,0,29,3
1131050515,1429514349,false,1,0,3,0
1101020018,1429515000,false,0,0,13,3
1142120001,1429514402,true,5,13,44,0
0601160016,,false,8,0,29,0
0439010518,1429513514,false,1,0,19,0
0936060016,1429514344,false,2,0,1,0
1101150011,1429513800,true,6,16,26,1
1145010010,1429511940,false,0,0,27,0
0401180014,1429513513,false,5,12,104,4
1302050014,1429514396,true,2,0,43,3
1434020015,1429514235,false,2,0,4,0
0501110514,,false,0,0,15,0
1122010012,1429514331,null,2,0,15,5
1301200010,1429514400,false,3,0,28,0
0936050029,1429514400,false,0,0,3,0
1536030075,1429514400,false,0,0,8,0
1137010024,1429514398,false,0,0,13,0
1317040011,1429514403,false,0,0,11,0
1331040513,1429514402,false,4,0,11,2
0421040011,1429514403,true,2,10,30,3
0943030019,1429514400,false,1,0,12,1
0617060018,1429514403,true,1,18,62,4
1132070011,1429514401,true,1,62,185,4
1111060015,1429514401,false,0,0,17,2
0602030026,1429514100,true,0,33,57,0
1131010011,1429514400,false,8,30,46,1
1142100017,1429514402,false,1,0,121,7
1140010510,1429514402,false,1,0,20,0
0937010019,1429514405,false,0,0,16,1
1141090512,,false,2,0,14,0
1141310019,,false,7,0,27,0
1105050012,,false,0,0,3,0
1101100011,1429514520,false,4,45,37,1
