hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439282402,false,0,0,0,0
1101020018,1439283600,false,0,0,10,1
1434020015,1439282254,false,0,0,0,0
0601160016,,false,6,0,11,0
1131050515,1439282350,false,1,0,3,0
0936060016,1439282400,false,2,0,0,0
1145010010,1439281140,false,0,0,17,0
0401180014,1439280303,false,2,10,68,2
1101150011,1439281800,true,0,0,33,1
1122010012,1439282330,false,5,0,22,3
0439010518,1439280303,false,1,0,15,1
1131010011,1439282400,false,3,28,54,2
1142120001,1439282408,false,3,0,57,0
1317040011,1439282408,false,2,0,20,0
0602030026,1439282100,true,0,9,36,1
1301200010,1439282340,false,4,0,11,3
0501110514,,false,2,0,11,1
1302050014,1439282402,true,2,8,64,0
1536030075,1439282400,false,2,0,4,0
0936050029,1439282400,false,1,0,5,0
1137010024,1439282403,false,0,0,16,1
1331040513,1439282408,false,4,0,12,0
1111060015,1439282407,false,0,0,16,0
0617060018,1439282409,false,2,0,32,1
0943030019,1439282400,true,1,0,1,0
1132070011,1439282408,false,3,0,104,1
1140010510,1439282408,false,1,1,17,0
1142100017,1439282408,false,0,0,71,0
0937010019,1439282410,false,0,0,4,0
1141310019,,false,17,0,48,1
1141090512,,false,2,0,18,0
1105050012,,false,0,0,4,0
0421040011,1439282424,true,1,9,26,1
1101100011,1439282520,false,2,0,42,0
