hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1438432802,false,0,0,0,0
1101020018,1438434000,false,1,0,0,0
0601160016,,false,5,0,9,0
1434020015,1438432652,false,4,0,0,0
1145010010,1438053480,false,0,0,24,1
1131050515,1438432803,false,3,0,0,1
0936060016,1438432800,false,1,0,0,0
1101150011,1438432200,false,1,0,19,0
0439010518,1438430703,false,1,0,15,0
0401180014,1438430703,false,0,10,79,0
0602030026,1438432500,false,1,0,39,0
1301200010,1438432740,false,2,0,6,3
1131010011,1438432800,false,9,21,35,0
1122010012,1438432758,false,5,0,11,3
1317040011,1438432807,false,9,0,6,0
1142120001,1438432808,false,5,0,14,0
0936050029,1438432800,false,0,0,1,0
1331040513,1438432807,false,6,0,5,0
1536030075,1438432800,false,3,0,0,0
0943030019,1438432800,true,0,0,1,0
1137010024,1438432806,false,0,0,12,0
0617060018,1438432808,false,1,0,36,0
1111060015,1438432807,false,1,0,4,0
0421040011,1438432809,false,2,0,19,1
1302050014,1438432797,false,5,2,53,0
0501110514,,false,1,0,4,1
1132070011,1438432807,false,3,0,105,1
0937010019,1438432808,false,0,0,3,0
1140010510,1438432808,false,1,0,1,1
1142100017,1438432808,false,2,0,59,0
1141090512,,false,8,0,3,0
1141310019,,false,4,0,11,0
1105050012,,false,0,0,0,0
1101100011,1438432920,false,4,0,11,0
