hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435808402,false,0,0,51,8
1131050515,1435808347,false,3,0,6,0
1101020018,1435809600,false,0,0,10,2
1434020015,1435808256,false,4,0,0,0
1142120001,1435808402,true,4,36,84,0
0936060016,1435808291,false,1,0,4,0
1101150011,1435807800,true,2,15,32,0
0602030026,1435808100,true,0,38,65,1
1145010010,1435807140,true,1,0,30,1
0401180014,1435806303,false,3,0,71,2
0439010518,1435806304,false,1,0,27,0
0936050029,1435808400,false,0,0,4,0
1302050014,1435808388,true,2,38,94,1
0617060018,1435808403,false,1,0,32,5
1301200010,1435808400,false,0,0,29,2
1331040513,1435808402,false,7,27,18,1
1536030075,1435808400,false,0,0,1,0
1137010024,1435808394,false,0,0,36,2
0421040011,1435808403,true,4,17,48,1
0943030019,1435808400,true,1,0,8,0
1317040011,1435808404,false,4,0,14,0
0501110514,,false,0,0,12,7
1131010011,1435808400,false,5,40,70,0
1131100010,1435808400,false,1,0,16,0
1132070011,1435808402,false,6,0,110,1
1111060015,1435808402,false,0,0,35,2
0937010019,1435808405,false,0,0,11,0
1142100017,1435808402,false,3,0,149,1
0601160016,,false,9,0,26,0
1140010510,1435808402,true,0,36,39,0
1141310019,,false,5,0,57,4
1105050012,,false,4,0,1,0
1141090512,,true,5,2,17,0
1122010012,1435808365,false,5,0,35,2
1101100011,1435808520,false,0,0,23,0
