hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439659202,false,0,0,0,0
1101020018,1439659800,false,2,0,6,0
1434020015,1439659172,false,1,0,1,0
0936060016,1439659200,false,0,0,0,0
0601160016,,false,2,0,10,0
1145010010,1439657340,false,0,0,13,0
0401180014,1439658302,false,1,0,55,0
1122010012,1439659163,false,0,0,15,1
1131050515,1439659204,false,2,0,2,0
1301200010,1439659140,false,2,0,9,2
1101150011,1439658600,false,7,8,26,0
0439010518,1439658303,false,0,0,11,0
1131010011,1439659200,false,5,27,45,0
0602030026,1439658900,false,1,0,36,0
1142120001,1439659208,false,5,0,30,0
1317040011,1439659208,false,4,0,8,0
0936050029,1439659200,false,0,0,0,0
1331040513,1439659207,false,1,5,12,0
1536030075,1439659200,false,0,0,0,0
0501110514,,false,2,0,2,0
1137010024,1439659206,false,0,0,6,1
0617060018,1439659209,false,2,0,29,1
1132070011,1439659208,false,7,0,87,1
1111060015,1439659208,false,1,4,9,0
1140010510,1439659208,false,0,0,9,0
1142100017,1439659209,false,2,0,68,2
1302050014,1439659199,false,0,11,64,0
1105050012,,false,0,0,1,0
1141310019,,false,9,0,18,0
1141090512,,false,6,0,2,0
0421040011,1439659224,false,0,0,24,0
0937010019,1439659238,false,0,0,1,0
1101100011,1439659320,false,4,0,19,0
