hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439355601,false,0,0,0,0
1101020018,1439355600,false,1,0,6,1
1434020015,1439355514,false,0,0,1,0
0601160016,,false,3,0,27,0
1145010010,1439354940,false,1,0,16,0
0936060016,1439355600,false,3,0,3,0
1131050515,1439355546,false,1,0,1,0
0401180014,1439352302,false,12,8,85,3
1122010012,1439355338,false,3,0,32,3
0439010518,1439352302,false,0,0,22,0
1101150011,1439355000,true,2,10,44,0
1142120001,1439355607,true,10,17,74,0
1131010011,1439355600,false,8,35,54,0
1302050014,1439355595,true,1,32,70,1
0501110514,,false,1,0,12,1
1317040011,1439355607,false,0,0,14,0
0602030026,1439355300,true,0,9,36,0
1301200010,1439355540,false,1,0,5,0
1137010024,1439355601,false,0,0,24,0
0617060018,1439355608,true,3,5,45,1
1331040513,1439355607,false,11,14,26,2
0943030019,1439355600,true,0,0,2,0
1111060015,1439355607,false,1,0,18,0
0936050029,1439355600,false,1,0,5,0
1132070011,1439355607,false,4,0,109,1
0937010019,1439355609,false,0,0,11,0
1536030075,1439355600,false,0,0,1,0
1142100017,1439355608,false,6,0,81,1
1140010510,1439355607,false,0,0,36,1
1141310019,,false,11,0,72,1
1141090512,,true,5,7,19,0
1105050012,,false,0,0,11,0
0421040011,1439355630,true,1,14,33,3
1101100011,1439355720,false,3,0,37,0
