hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1434020015,1443537455,false,0,0,4,0
1101020018,1443538800,false,1,0,0,0
1131050515,1443537544,false,2,0,1,0
1317050017,1443537610,false,2,0,58,3
0439010518,1443535503,false,3,0,11,1
0601160016,,false,0,0,9,0
0602030026,1443537300,true,2,5,52,0
1317040011,1443537602,false,1,0,17,0
1101150011,1443537000,false,6,0,25,0
1145010010,1443536340,false,0,0,6,1
0936060016,1443537600,false,6,0,0,2
0401180014,1443535503,false,5,0,86,2
1142120001,1443537603,false,7,0,18,0
1536030075,1443537600,false,1,0,3,0
1122010012,1443537510,false,10,0,21,2
1301200010,1443537600,false,7,0,6,0
0936050029,1443537600,false,2,0,2,0
1131010011,1443537600,false,6,33,63,0
0943030019,1443537540,false,0,0,3,0
1137010024,1443537596,false,0,0,25,0
0617060018,1443537603,false,2,0,42,2
1331040513,1443537603,false,4,0,13,4
0501110514,,false,0,0,8,0
1302050014,1443537597,true,0,0,0,0
1132070011,1443537603,true,1,12,95,1
1111060015,1443537603,false,1,0,13,0
1142100017,1443537603,false,4,0,88,2
1140010510,1443537603,false,1,0,8,0
0937010019,1443537605,false,0,0,1,0
0421040011,1443537610,true,5,24,41,7
1101100011,1443537720,false,3,0,27,0
