hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1429473601,false,1,0,32,5
0601160016,,false,1,0,20,1
1101020018,1429473600,false,0,0,10,4
1101150011,1429473000,false,3,0,20,1
1142120001,1429473602,false,1,0,42,0
0439010518,1429470309,false,0,0,18,0
0936060016,1429473469,false,0,0,2,0
0401180014,1429470309,true,2,13,109,1
1145010010,1429472940,false,0,0,36,0
0501110514,,false,0,0,8,0
1317040011,1429473602,false,0,0,7,1
1434020015,1429473552,false,1,0,14,0
1301200010,1429473600,false,2,0,29,0
0936050029,1429473540,false,0,0,4,0
1536030075,1429473540,false,0,0,11,0
1331040513,1429473602,false,0,0,13,2
1137010024,1429473598,false,0,0,17,0
0617060018,1429473602,false,0,0,43,0
0943030019,1429473600,false,0,0,10,0
0421040011,1429473603,false,0,0,24,1
1122010012,1429473091,false,1,0,21,3
1131050515,1429473553,false,1,0,9,0
1111060015,1429473602,false,0,0,23,0
0602030026,1429473300,true,0,14,78,0
1132070011,1429473602,true,2,17,190,0
1302050014,1429473595,false,1,0,51,5
1142100017,1429473602,false,0,0,134,8
1140010510,1429473602,false,0,0,26,0
1141310019,,false,3,0,44,1
1105050012,,false,0,0,1,0
1131010011,1429473600,false,3,29,40,0
1141090512,,false,1,0,10,0
0937010019,1429473616,false,0,0,14,0
1101100011,1429473720,false,4,21,25,0
