hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1101150011,1445868600,false,10,0,21,1
1131050515,1445869144,false,3,0,1,0
1317050017,1445869204,false,0,0,45,1
0439010518,1445868304,false,3,0,7,0
1317040011,1445869202,false,3,0,8,0
1142120001,1445869202,false,2,0,16,0
0602030026,1445868900,true,1,25,55,0
0936050029,1445869200,false,1,0,0,0
1536030075,1445869200,false,2,0,4,0
0617060018,1445869203,false,1,0,40,2
1302050014,1445869190,true,0,0,0,0
1137010024,1445869203,false,0,0,13,1
0421040011,1445869204,false,10,0,21,1
1111060015,1445869202,false,0,0,11,0
1132070011,1445869202,false,6,0,103,4
1140010510,1445869203,false,3,24,30,0
1142100017,1445869203,true,1,133,110,1
0936060016,1445869200,false,1,0,1,0
1301200010,1445869140,false,3,0,10,0
1101020018,1445869800,false,0,0,3,1
1434020015,1445869172,false,1,0,1,0
0601160016,,false,4,0,20,1
1122010012,1445869055,false,4,0,30,1
0943030019,1445869140,false,2,0,1,0
0501110514,,false,1,0,3,2
1145010010,1445867940,false,1,0,11,0
0401180014,1445868304,false,1,7,69,2
1131010011,1445869200,true,10,42,66,0
1331040513,1445869206,false,10,0,6,2
0937010019,1445869208,false,0,0,0,0
1105050012,,false,0,0,1,0
1141310019,,false,4,0,19,0
1141090512,,false,0,0,16,0
1101100011,1445869260,false,4,9,34,0
