hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439684401,false,0,0,0,0
0601160016,,false,2,0,11,2
1101150011,1439683800,false,2,0,26,0
1131050515,1439684404,false,2,0,0,0
1434020015,1439684372,false,0,0,1,0
1101020018,1439685000,false,0,0,6,0
0401180014,1439683504,false,1,0,68,0
1145010010,1439682540,false,0,0,18,0
0936060016,1439684400,false,4,0,0,0
0439010518,1439683505,false,1,0,12,0
1142120001,1439684407,false,1,0,35,0
1131010011,1439684400,false,5,26,52,0
1301200010,1439684400,false,3,0,9,2
0936050029,1439684400,false,1,0,0,0
1317040011,1439684407,false,0,0,7,0
1302050014,1439684398,true,3,0,62,0
1331040513,1439684407,false,2,0,19,0
0501110514,,false,1,0,2,0
1122010012,1439684399,false,6,0,16,1
0943030019,1439684400,true,0,0,0,0
1137010024,1439684405,false,0,0,8,0
1536030075,1439684400,false,3,0,0,0
0617060018,1439684408,false,1,0,34,1
1111060015,1439684407,false,0,10,7,0
1140010510,1439684408,false,2,0,9,0
1142100017,1439684408,false,2,0,65,2
1132070011,1439684407,false,2,0,90,2
0602030026,1439684100,false,1,0,39,0
1141310019,,false,5,0,25,1
1105050012,,false,0,0,1,0
0937010019,1439684412,false,0,0,1,0
1141090512,,false,1,0,5,0
0421040011,1439684423,false,6,0,26,0
1101100011,1439684520,false,3,0,18,0
