hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1434652801,false,0,0,54,3
1101150011,1434652200,false,5,16,32,0
0439010518,1434650703,false,0,0,14,0
1101020018,1434654000,false,1,0,9,3
1145010010,1434651540,false,1,0,23,0
1142120001,1434652802,false,2,0,60,0
0936060016,1434652787,false,0,0,1,0
0401180014,1434650703,true,0,0,62,3
1301200010,1434652740,false,2,0,20,2
1317040011,1434652802,false,2,0,8,0
1131010011,1434652800,false,6,21,64,1
0601160016,,false,2,0,16,0
1131050515,1434652747,false,2,0,6,0
0501110514,,false,0,0,2,2
1434020015,1434652655,false,3,0,5,0
0936050029,1434652800,false,0,0,9,0
1137010024,1434652791,false,0,0,32,0
1331040513,1434652801,false,3,3,25,1
0617060018,1434652802,false,0,0,46,1
1536030075,1434652800,false,0,0,1,0
0943030019,1434652800,false,0,0,6,0
0421040011,1434652803,false,8,0,16,1
1132070011,1434652801,true,6,12,159,2
1131100010,1434652800,false,0,0,10,0
1111060015,1434652801,false,1,0,17,0
1302050014,1434652782,true,0,28,89,4
1142100017,1434652802,true,0,112,120,3
0602030026,1434652500,true,0,2,41,2
1140010510,1434652802,false,0,0,25,0
0937010019,1434652806,false,0,0,19,0
1141090512,,false,0,0,19,0
1105050012,,false,0,0,20,0
1141310019,,false,4,0,75,0
1122010012,1434652808,false,8,0,23,1
1101100011,1434652920,false,1,0,19,0
