hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428799201,false,3,0,23,4
1131050515,1428799142,false,2,0,4,0
1101150011,1428798600,false,1,0,27,0
1101020018,1428800400,false,2,0,3,2
0601160016,,false,3,0,21,0
0439010518,1428797108,false,0,0,12,0
0936060016,1428799030,false,0,0,1,0
1142120001,1428799201,false,1,0,34,0
1434020015,1428799096,false,1,0,7,0
1145010010,1428797880,false,0,0,18,0
0401180014,1428797108,false,1,7,83,4
0602030026,1428798900,false,0,0,41,2
1317040011,1428799201,false,3,0,13,0
0501110514,,false,2,0,4,0
1122010012,1428799160,false,5,0,7,1
1536030075,1428799200,false,1,0,0,0
1301200010,1428799140,false,2,0,15,1
0936050029,1428799200,false,2,0,0,0
1137010024,1428799199,false,0,0,17,0
0617060018,1428799202,false,1,0,35,0
0421040011,1428799202,false,2,0,24,2
0943030019,1428799200,false,4,0,0,0
1331040513,1428799202,false,3,0,3,0
1131010011,1428799200,false,3,17,36,0
1111060015,1428799201,false,2,40,29,2
1142100017,1428799201,false,1,0,105,5
1140010510,1428799201,false,2,0,5,1
0937010019,1428799203,false,0,0,3,0
1302050014,1428799196,false,0,0,39,2
1132070011,1428799201,false,10,0,124,5
1141090512,,false,0,0,12,0
1141310019,,false,1,0,19,3
1105050012,,false,1,0,1,0
1101100011,1428799320,false,5,26,27,0
