hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439053203,false,0,0,0,0
1145010010,1439052540,false,0,0,10,0
1122010012,1439053094,false,3,0,17,1
1434020015,1439053116,false,0,0,5,0
0401180014,1439049902,false,4,0,63,2
0601160016,,false,7,0,12,0
0936060016,1439053200,false,1,0,0,0
1101020018,1439053200,false,1,0,8,0
1131010011,1439053200,false,9,36,58,0
1301200010,1439053140,false,4,0,1,0
0439010518,1439049902,false,1,0,14,0
1142120001,1439053208,false,6,0,32,0
0602030026,1439052900,false,0,0,25,0
0501110514,,false,1,0,6,3
1302050014,1439053198,true,3,0,41,0
1317040011,1439053208,false,2,0,4,1
1536030075,1439053200,false,0,0,4,1
0943030019,1439053200,true,0,0,1,0
0936050029,1439053200,false,0,0,0,0
1131050515,1439053145,false,1,0,6,0
1331040513,1439053208,false,4,0,9,1
0617060018,1439053209,false,1,0,23,1
1101150011,1439052600,false,6,11,26,0
1141310019,,false,4,0,25,0
1105050012,,false,0,0,2,0
1111060015,1439053208,false,0,0,12,0
1141090512,,false,1,0,5,1
1132070011,1439053209,false,13,0,112,1
1140010510,1439053209,false,0,0,5,0
1142100017,1439053209,false,1,0,71,1
0937010019,1439053215,false,0,0,3,0
0421040011,1439053224,true,3,1,36,0
1137010024,1439053335,true,0,0,0,0
1101100011,1439053320,false,1,0,18,0
