hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435909202,false,0,0,29,3
0401180014,1435907103,false,0,0,54,1
1101020018,1435910400,false,0,0,3,1
0943030019,1435909200,true,2,0,2,0
1101150011,1435908600,true,0,1,43,3
1145010010,1435907940,false,0,0,19,0
0936060016,1435872403,false,0,0,2,0
1301200010,1435909200,false,2,0,29,2
0439010518,1435907103,false,0,0,16,0
0601160016,,false,3,0,26,1
0936050029,1435909200,false,0,0,3,0
1434020015,1435909055,false,2,0,4,0
1536030075,1435909200,false,0,0,2,0
1137010024,1435909203,false,0,0,18,0
0501110514,,false,2,0,13,2
1142120001,1435909204,false,2,0,48,0
0421040011,1435909204,true,6,0,21,0
1111060015,1435909202,false,0,0,24,1
1131050515,1435909144,false,4,0,5,2
1331040513,1435909203,false,5,5,19,3
1132070011,1435909203,false,1,0,88,1
1302050014,1435909191,true,1,22,69,0
0617060018,1435909205,false,0,0,40,2
1131100010,1435909200,false,3,0,19,0
1140010510,1435909203,true,0,37,31,0
1131010011,1435909200,false,1,32,66,0
1142100017,1435909203,false,2,0,124,3
0602030026,1435908900,true,1,4,47,1
0937010019,1435909205,false,0,0,4,1
1317040011,1435909210,false,14,0,7,0
1122010012,1435909108,false,8,0,16,3
1141090512,,false,0,0,14,0
1141310019,,false,4,0,28,0
1105050012,,false,1,0,1,0
1101100011,1435909320,false,3,0,27,0
