hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432989602,false,2,0,28,1
1131050515,1432989542,false,5,0,0,0
0439010518,1432987514,false,1,0,20,0
1101020018,1432990800,false,3,0,4,1
0601160016,,false,7,2,21,0
1142120001,1432989601,false,3,0,22,0
0936060016,1432989496,false,0,0,1,0
1101150011,1432989000,false,3,0,23,0
1145010010,1432987680,false,0,0,6,0
0401180014,1432987512,true,4,2,78,4
1434020015,1432989457,false,4,0,2,0
1122010012,1432989593,false,8,0,15,1
1301200010,1432989540,false,8,0,15,0
1302050014,1432989591,false,5,0,50,1
1536030075,1432989600,false,0,0,0,0
1137010024,1432989595,false,0,0,12,0
0617060018,1432989602,false,0,0,29,0
0501110514,,false,1,0,8,1
1317040011,1432989602,false,4,0,4,0
0936050029,1432989600,false,2,0,3,0
1331040513,1432989601,false,8,0,2,1
0943030019,1432989600,false,0,0,4,0
0421040011,1432989602,false,4,0,11,9
1111060015,1432989601,false,3,0,6,0
1132070011,1432989601,false,5,0,136,0
0602030026,1432989300,true,1,0,35,0
1142100017,1432989602,true,2,105,93,6
1131010011,1432989600,false,6,29,41,1
1140010510,1432989602,false,0,0,0,1
0937010019,1432989606,false,0,0,4,0
1141090512,,false,2,0,4,0
1141310019,,false,4,0,0,0
1105050012,,false,1,0,0,0
1101100011,1432989720,false,4,36,14,0
