hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1434734343,false,1,0,2,0
1317050017,1434734402,false,3,0,46,1
0439010518,1434733503,false,0,0,10,0
0601160016,,false,2,0,15,1
1101020018,1434735000,false,2,0,2,1
1142120001,1434734402,false,1,0,26,0
1101150011,1434733800,false,2,0,25,0
0936060016,1434734334,false,4,0,0,1
1145010010,1434732540,false,0,0,8,0
0401180014,1434733502,true,2,12,107,2
1434020015,1434734373,false,0,0,6,0
1301200010,1434734340,false,0,0,7,1
0501110514,,false,0,0,2,0
1302050014,1434734384,true,0,0,65,5
1536030075,1434734340,false,1,0,1,0
0936050029,1434734340,false,1,0,0,0
1131010011,1434734400,false,1,29,55,1
0617060018,1434734403,false,0,0,35,2
1137010024,1434734390,false,0,0,22,0
1331040513,1434734402,false,3,0,11,0
0421040011,1434734403,true,3,0,13,3
1131100010,1434734400,false,2,0,16,0
1132070011,1434734402,false,8,0,110,3
1111060015,1434734402,false,2,0,7,0
1142100017,1434734402,true,1,101,97,3
1140010510,1434734402,false,1,0,14,1
0943030019,1434734400,false,0,0,4,0
1105050012,,false,0,0,5,0
1317040011,1434734406,false,4,0,5,0
1141090512,,false,2,0,11,0
1141310019,,false,4,0,21,0
0602030026,1434734100,true,1,17,37,0
0937010019,1434734410,false,0,0,9,0
1122010012,1434734312,false,7,0,18,1
1101100011,1434734520,false,3,0,28,0
