hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1436254802,false,2,0,50,1
1101020018,1436256000,false,1,0,7,4
0601160016,,false,7,0,14,1
1131050515,1436254743,false,0,0,4,1
1101150011,1436254200,false,4,0,31,0
1145010010,1436253540,false,2,0,19,0
1142120001,1436254803,false,1,0,55,0
1302050014,1436254797,true,3,23,77,1
1434020015,1436254655,false,0,0,0,0
0401180014,1436252704,false,4,0,52,0
1131010011,1436254800,false,1,34,62,0
0617060018,1436254803,false,0,0,51,1
0501110514,,false,1,0,8,1
0936060016,1435961720,false,2,0,0,0
1137010024,1436254798,false,0,0,25,2
1331040513,1436254803,false,6,0,20,2
0439010518,1436252704,false,0,0,7,0
1301200010,1436254740,false,1,0,30,1
0936050029,1436254800,false,0,0,3,0
0421040011,1436254804,false,4,0,23,3
1536030075,1436254800,false,1,0,1,0
1132070011,1436254802,false,1,0,105,2
1142100017,1436254802,false,1,0,109,8
0602030026,1436254500,true,2,20,53,0
0943030019,1436254800,true,0,0,11,0
1140010510,1436254803,false,1,3,21,0
0937010019,1436254805,false,0,0,11,0
1111060015,1436254802,false,0,0,25,2
1141090512,,false,1,0,18,0
1141310019,,false,4,0,57,0
1105050012,,false,0,0,8,0
1317040011,1436254811,false,0,0,9,0
1122010012,1436254801,false,6,0,17,1
1131100010,1436254800,false,2,0,22,0
1101100011,1436254920,false,3,0,30,0
