hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439576402,false,0,0,0,0
1101020018,1439577000,false,1,0,14,0
0601160016,,false,2,0,12,2
1145010010,1439574540,false,0,0,9,0
0936060016,1439576400,false,1,0,0,0
1122010012,1439576148,false,0,0,27,1
1434020015,1439576374,false,0,0,5,0
1131050515,1439576349,false,0,0,7,0
0401180014,1439575503,false,0,0,86,0
1101150011,1439575800,false,1,0,37,0
1301200010,1439576340,false,0,0,13,0
0439010518,1439575503,false,0,0,14,0
1142120001,1439576408,false,4,0,45,0
1131010011,1439576400,false,2,24,51,0
0501110514,,false,0,0,7,0
1317040011,1439576408,false,0,0,6,0
0936050029,1439576400,false,0,0,2,0
1331040513,1439576408,false,2,0,11,0
1536030075,1439576400,false,0,0,1,0
0943030019,1439576400,true,0,0,0,0
1111060015,1439576408,false,1,0,16,0
0617060018,1439576409,false,0,0,28,1
1137010024,1439576397,false,0,0,21,0
1132070011,1439576408,false,5,0,93,0
1302050014,1439576396,false,1,0,66,0
1140010510,1439576409,false,0,0,16,1
0937010019,1439576410,false,0,0,3,0
1142100017,1439576409,false,2,0,71,1
1105050012,,false,0,0,1,0
1141090512,,false,1,0,5,0
1141310019,,false,2,0,25,0
0602030026,1439576100,false,0,0,34,0
0421040011,1439576424,true,3,0,26,2
1101100011,1439576520,false,3,0,38,0
