hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1432420801,false,0,0,44,2
1131050515,1432420747,false,1,0,11,0
1101020018,1432422000,false,0,0,0,0
0601160016,,false,2,0,30,0
1434020015,1432420653,false,0,0,6,0
0936060016,1432420705,false,2,0,0,0
1142120001,1432420802,false,3,0,25,0
1145010010,1432418940,false,0,0,23,0
1101150011,1432420200,false,0,0,29,0
1317040011,1432420802,false,1,0,0,0
0401180014,1432418708,true,1,2,72,4
0439010518,1432418709,false,0,0,7,1
1122010012,1432420723,false,2,0,9,1
1301200010,1432420800,false,0,0,10,2
1131010011,1432420800,false,2,26,49,0
0501110514,,false,2,0,0,1
0617060018,1432420802,false,0,0,25,0
1331040513,1432420801,false,1,0,10,1
1137010024,1432420800,false,0,0,41,0
0936050029,1432420800,false,1,0,0,0
1536030075,1432420800,false,0,0,1,0
0421040011,1432420802,false,2,0,18,1
1132070011,1432420802,false,1,0,156,2
1111060015,1432420801,false,1,21,15,3
1302050014,1432420797,false,2,0,54,4
1140010510,1432420801,false,0,0,15,0
0937010019,1432420803,false,0,0,5,0
0602030026,1432420503,false,1,0,25,2
0943030019,1432420800,false,0,0,0,0
1142100017,1432420801,true,2,81,78,10
1141310019,,false,3,0,13,0
1141090512,,false,0,0,3,0
1105050012,,false,2,0,0,0
1101100011,1432420920,false,5,13,17,0
