hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437454802,false,0,0,36,1
1101020018,1437454800,false,0,0,15,2
0601160016,,false,6,0,22,1
1434020015,1437454715,false,1,0,0,0
1131050515,1437454750,false,1,0,2,1
0936060016,1437454800,false,1,0,2,0
1145010010,1437454080,false,0,0,21,0
0401180014,1437451503,true,6,10,75,8
0439010518,1437451503,false,0,0,17,0
1122010012,1437454662,false,8,0,22,2
1142120001,1437454808,true,5,11,63,0
1101150011,1437454200,false,6,16,30,0
0936050029,1437454800,false,0,0,0,0
1301200010,1437454740,false,2,0,31,0
1317040011,1437454808,false,2,0,12,2
0501110514,,false,0,0,10,2
1536030075,1437454800,false,0,0,8,0
1302050014,1437454804,true,2,21,67,0
0602030026,1437454500,true,0,35,45,0
0943030019,1437454800,true,0,0,2,1
0617060018,1437454809,false,3,0,40,4
1331040513,1437454808,false,6,0,6,2
1131010011,1437454800,false,1,27,54,2
1137010024,1437454802,false,0,0,29,0
0421040011,1437454809,true,3,15,42,8
1111060015,1437454807,false,0,0,17,0
1132070011,1437454808,true,1,27,145,3
0937010019,1437454810,false,0,0,13,0
1140010510,1437454808,false,3,0,17,1
1142100017,1437454808,false,6,0,104,8
1141310019,,false,1,0,44,0
1141090512,,false,5,0,10,0
1105050012,,false,0,0,10,0
1101100011,1437454920,false,3,0,29,1
